"name","type","brand","model","specs"
"Intel Core i7-3770 @ 3.40GHz","CPU","Intel","Core i7-3770","Cores: 4, TDP: 77W"
"Intel Core i7-3770K @ 3.50GHz","CPU","Intel","Core i7-3770K","Cores: 4, TDP: 77W"
"Intel Core i7-3770S @ 3.10GHz","CPU","Intel","Core i7-3770S","Cores: 4, TDP: 65W"
"Intel Core i7-3770T @ 2.50GHz","CPU","Intel","Core i7-3770T","Cores: 4, TDP: 45W"
"Intel Core i7-3820 @ 3.60GHz","CPU","Intel","Core i7-3820","Cores: 4, TDP: 130W"
"Intel Core i7-3820QM @ 2.70GHz","CPU","Intel","Core i7-3820QM","Cores: 4, TDP: 45W"
"Intel Core i7-3840QM @ 2.80GHz","CPU","Intel","Core i7-3840QM","Cores: 4, TDP: 45W"
"Intel Core i7-3920XM @ 2.90GHz","CPU","Intel","Core i7-3920XM","Cores: 4, TDP: 55W"
"Intel Core i7-3930K @ 3.20GHz","CPU","Intel","Core i7-3930K","Cores: 6, TDP: 130W"
"Intel Core i7-3940XM @ 3.00GHz","CPU","Intel","Core i7-3940XM","Cores: 4, TDP: 55W"
"Intel Core i7-3960X @ 3.30GHz","CPU","Intel","Core i7-3960X","Cores: 6, TDP: 130W"
"Intel Core i7-3970X @ 3.50GHz","CPU","Intel","Core i7-3970X","Cores: 6, TDP: 150W"
"Intel Core i7-4500U @ 1.80GHz","CPU","Intel","Core i7-4500U","Cores: 2, TDP: 15W"
"Intel Core i7-4510U @ 2.00GHz","CPU","Intel","Core i7-4510U","Cores: 2, TDP: 15W"
"Intel Core i7-4550U @ 1.50GHz","CPU","Intel","Core i7-4550U","Cores: 2, TDP: 15W"
"Intel Core i7-4558U @ 2.80GHz","CPU","Intel","Core i7-4558U","Cores: 2, TDP: 28W"
"Intel Core i7-4560U @ 1.60GHz","CPU","Intel","Core i7-4560U","Cores: 2, TDP: NAW"
"Intel Core i7-4578U @ 3.00GHz","CPU","Intel","Core i7-4578U","Cores: 2, TDP: 28W"
"Intel Core i7-4600M @ 2.90GHz","CPU","Intel","Core i7-4600M","Cores: 2, TDP: 37W"
"Intel Core i7-4600U @ 2.10GHz","CPU","Intel","Core i7-4600U","Cores: 2, TDP: 15W"
"Intel Core i7-4610M @ 3.00GHz","CPU","Intel","Core i7-4610M","Cores: 2, TDP: 37W"
"Intel Core i7-4610Y @ 1.70GHz","CPU","Intel","Core i7-4610Y","Cores: 2, TDP: 11.5W"
"Intel Core i7-4650U @ 1.70GHz","CPU","Intel","Core i7-4650U","Cores: 2, TDP: 15W"
"Intel Core i7-4700EQ @ 2.40GHz","CPU","Intel","Core i7-4700EQ","Cores: 4, TDP: 47W"
"Intel Core i7-4700HQ @ 2.40GHz","CPU","Intel","Core i7-4700HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4700MQ @ 2.40GHz","CPU","Intel","Core i7-4700MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4702HQ @ 2.20GHz","CPU","Intel","Core i7-4702HQ","Cores: 4, TDP: 37W"
"Intel Core i7-4702MQ @ 2.20GHz","CPU","Intel","Core i7-4702MQ","Cores: 4, TDP: 37W"
"Intel Core i7-4710HQ @ 2.50GHz","CPU","Intel","Core i7-4710HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4710MQ @ 2.50GHz","CPU","Intel","Core i7-4710MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4712HQ @ 2.30GHz","CPU","Intel","Core i7-4712HQ","Cores: 4, TDP: 37W"
"Intel Core i7-4712MQ @ 2.30GHz","CPU","Intel","Core i7-4712MQ","Cores: 4, TDP: 37W"
"Intel Core i7-4720HQ @ 2.60GHz","CPU","Intel","Core i7-4720HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4722HQ @ 2.40GHz","CPU","Intel","Core i7-4722HQ","Cores: 4, TDP: 37W"
"Intel Core i7-4750HQ @ 2.00GHz","CPU","Intel","Core i7-4750HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4760HQ @ 2.10GHz","CPU","Intel","Core i7-4760HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4765T @ 2.00GHz","CPU","Intel","Core i7-4765T","Cores: 4, TDP: 35W"
"Intel Core i7-4770 @ 3.40GHz","CPU","Intel","Core i7-4770","Cores: 4, TDP: 84W"
"Intel Core i7-4770HQ @ 2.20GHz","CPU","Intel","Core i7-4770HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4770K @ 3.50GHz","CPU","Intel","Core i7-4770K","Cores: 4, TDP: 84W"
"Intel Core i7-4770R @ 3.20GHz","CPU","Intel","Core i7-4770R","Cores: 4, TDP: 65W"
"Intel Core i7-4770S @ 3.10GHz","CPU","Intel","Core i7-4770S","Cores: 4, TDP: 65W"
"Intel Core i7-4770T @ 2.50GHz","CPU","Intel","Core i7-4770T","Cores: 4, TDP: 45W"
"Intel Core i7-4770TE @ 2.30GHz","CPU","Intel","Core i7-4770TE","Cores: 4, TDP: 45W"
"Intel Core i7-4771 @ 3.50GHz","CPU","Intel","Core i7-4771","Cores: 4, TDP: 84W"
"Intel Core i7-4785T @ 2.20GHz","CPU","Intel","Core i7-4785T","Cores: 4, TDP: 35W"
"Intel Core i7-4790 @ 3.60GHz","CPU","Intel","Core i7-4790","Cores: 4, TDP: 84W"
"Intel Core i7-4790K @ 4.00GHz","CPU","Intel","Core i7-4790K","Cores: 4, TDP: 88W"
"Intel Core i7-4790S @ 3.20GHz","CPU","Intel","Core i7-4790S","Cores: 4, TDP: 65W"
"Intel Core i7-4790T @ 2.70GHz","CPU","Intel","Core i7-4790T","Cores: 4, TDP: 45W"
"Intel Core i7-4800MQ @ 2.70GHz","CPU","Intel","Core i7-4800MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4810MQ @ 2.80GHz","CPU","Intel","Core i7-4810MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4820K @ 3.70GHz","CPU","Intel","Core i7-4820K","Cores: 4, TDP: 130W"
"Intel Core i7-4850HQ @ 2.30GHz","CPU","Intel","Core i7-4850HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4860EQ @ 1.80GHz","CPU","Intel","Core i7-4860EQ","Cores: 4, TDP: 47W"
"Intel Core i7-4860HQ @ 2.40GHz","CPU","Intel","Core i7-4860HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4870HQ @ 2.50GHz","CPU","Intel","Core i7-4870HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4900MQ @ 2.80GHz","CPU","Intel","Core i7-4900MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4910MQ @ 2.90GHz","CPU","Intel","Core i7-4910MQ","Cores: 4, TDP: 47W"
"Intel Core i7-4930K @ 3.40GHz","CPU","Intel","Core i7-4930K","Cores: 6, TDP: 130W"
"Intel Core i7-4930MX @ 3.00GHz","CPU","Intel","Core i7-4930MX","Cores: 4, TDP: 57W"
"Intel Core i7-4940MX @ 3.10GHz","CPU","Intel","Core i7-4940MX","Cores: 4, TDP: 57W"
"Intel Core i7-4960HQ @ 2.60GHz","CPU","Intel","Core i7-4960HQ","Cores: 4, TDP: 47W"
"Intel Core i7-4960X @ 3.60GHz","CPU","Intel","Core i7-4960X","Cores: 6, TDP: 130W"
"Intel Core i7-4980HQ @ 2.80GHz","CPU","Intel","Core i7-4980HQ","Cores: 4, TDP: 47W"
"Intel Core i7-5500U @ 2.40GHz","CPU","Intel","Core i7-5500U","Cores: 2, TDP: 15W"
"Intel Core i7-5550U @ 2.00GHz","CPU","Intel","Core i7-5550U","Cores: 2, TDP: 15W"
"Intel Core i7-5557U @ 3.10GHz","CPU","Intel","Core i7-5557U","Cores: 2, TDP: 28W"
"Intel Core i7-5600U @ 2.60GHz","CPU","Intel","Core i7-5600U","Cores: 2, TDP: 15W"
"Intel Core i7-5650U @ 2.20GHz","CPU","Intel","Core i7-5650U","Cores: 2, TDP: 15W"
"Intel Core i7-5675C @ 3.10GHz","CPU","Intel","Core i7-5675C","Cores: 4, TDP: 65W"
"Intel Core i7-5700EQ @ 2.60GHz","CPU","Intel","Core i7-5700EQ","Cores: 4, TDP: 47W"
"Intel Core i7-5700HQ @ 2.70GHz","CPU","Intel","Core i7-5700HQ","Cores: 4, TDP: 47W"
"Intel Core i7-5775C @ 3.30GHz","CPU","Intel","Core i7-5775C","Cores: 4, TDP: 65W"
"Intel Core i7-5775R @ 3.30GHz","CPU","Intel","Core i7-5775R","Cores: 4, TDP: 65W"
"Intel Core i7-5820K @ 3.30GHz","CPU","Intel","Core i7-5820K","Cores: 6, TDP: 140W"
"Intel Core i7-5850EQ @ 2.70GHz","CPU","Intel","Core i7-5850EQ","Cores: 4, TDP: 47W"
"Intel Core i7-5850HQ @ 2.70GHz","CPU","Intel","Core i7-5850HQ","Cores: 4, TDP: 47W"
"Intel Core i7-5930K @ 3.50GHz","CPU","Intel","Core i7-5930K","Cores: 6, TDP: 140W"
"Intel Core i7-5950HQ @ 2.90GHz","CPU","Intel","Core i7-5950HQ","Cores: 4, TDP: 47W"
"Intel Core i7-5960X @ 3.00GHz","CPU","Intel","Core i7-5960X","Cores: 8, TDP: 140W"
"Intel Core i7-610E @ 2.53GHz","CPU","Intel","Core i7-610E","Cores: 2, TDP: 35W"
"Intel Core i7-620LM @ 2.00GHz","CPU","Intel","Core i7-620LM","Cores: 2, TDP: 25W"
"Intel Core i7-620M @ 2.67GHz","CPU","Intel","Core i7-620M","Cores: 2, TDP: 35W"
"Intel Core i7-620UM @ 1.07GHz","CPU","Intel","Core i7-620UM","Cores: 2, TDP: 18W"
"Intel Core i7-640LM @ 2.13GHz","CPU","Intel","Core i7-640LM","Cores: 2, TDP: 25W"
"Intel Core i7-640M @ 2.80GHz","CPU","Intel","Core i7-640M","Cores: 2, TDP: 35W"
"Intel Core i7-640UM @ 1.20GHz","CPU","Intel","Core i7-640UM","Cores: 2, TDP: 18W"
"Intel Core i7-6498DU @ 2.50GHz","CPU","Intel","Core i7-6498DU","Cores: 2, TDP: 15W"
"Intel Core i7-6500U @ 2.50GHz","CPU","Intel","Core i7-6500U","Cores: 2, TDP: 15W"
"Intel Core i7-6560U @ 2.20GHz","CPU","Intel","Core i7-6560U","Cores: 2, TDP: 15W"
"Intel Core i7-6567U @ 3.30GHz","CPU","Intel","Core i7-6567U","Cores: 2, TDP: 28W"
"Intel Core i7-6600U @ 2.60GHz","CPU","Intel","Core i7-6600U","Cores: 2, TDP: 15W"
"Intel Core i7-660UM @ 1.33GHz","CPU","Intel","Core i7-660UM","Cores: 2, TDP: 18W"
"Intel Core i7-6650U @ 2.20GHz","CPU","Intel","Core i7-6650U","Cores: 2, TDP: 15W"
"Intel Core i7-6660U @ 2.40GHz","CPU","Intel","Core i7-6660U","Cores: 2, TDP: 15W"
"Intel Core i7-6700 @ 3.40GHz","CPU","Intel","Core i7-6700","Cores: 4, TDP: 65W"
"Intel Core i7-6700HQ @ 2.60GHz","CPU","Intel","Core i7-6700HQ","Cores: 4, TDP: 45W"
"Intel Core i7-6700K @ 4.00GHz","CPU","Intel","Core i7-6700K","Cores: 4, TDP: 95W"
"Intel Core i7-6700T @ 2.80GHz","CPU","Intel","Core i7-6700T","Cores: 4, TDP: 35W"
"Intel Core i7-6700TE @ 2.40GHz","CPU","Intel","Core i7-6700TE","Cores: 4, TDP: 35W"
"Intel Core i7-6770HQ @ 2.60GHz","CPU","Intel","Core i7-6770HQ","Cores: 4, TDP: 45W"
"Intel Core i7-6800K @ 3.40GHz","CPU","Intel","Core i7-6800K","Cores: 6, TDP: 140W"
"Intel Core i7-680UM @ 1.47GHz","CPU","Intel","Core i7-680UM","Cores: 2, TDP: 18W"
"Intel Core i7-6820EQ @ 2.80GHz","CPU","Intel","Core i7-6820EQ","Cores: 4, TDP: 45W"
"Intel Core i7-6820HK @ 2.70GHz","CPU","Intel","Core i7-6820HK","Cores: 4, TDP: 45W"
"Intel Core i7-6820HQ @ 2.70GHz","CPU","Intel","Core i7-6820HQ","Cores: 4, TDP: 45W"
"Intel Core i7-6822EQ @ 2.00GHz","CPU","Intel","Core i7-6822EQ","Cores: 4, TDP: 25W"
"Intel Core i7-6850K @ 3.60GHz","CPU","Intel","Core i7-6850K","Cores: 6, TDP: 140W"
"Intel Core i7-6900K @ 3.20GHz","CPU","Intel","Core i7-6900K","Cores: 8, TDP: 140W"
"Intel Core i7-6920HQ @ 2.90GHz","CPU","Intel","Core i7-6920HQ","Cores: 4, TDP: 45W"
"Intel Core i7-6950X @ 3.00GHz","CPU","Intel","Core i7-6950X","Cores: 10, TDP: 140W"
"Intel Core i7-720QM @ 1.60GHz","CPU","Intel","Core i7-720QM","Cores: 4, TDP: 45W"
"Intel Core i7-740QM @ 1.73GHz","CPU","Intel","Core i7-740QM","Cores: 4, TDP: 45W"
"Intel Core i7-7500U @ 2.70GHz","CPU","Intel","Core i7-7500U","Cores: 2, TDP: 15W"
"Intel Core i7-7560U @ 2.40GHz","CPU","Intel","Core i7-7560U","Cores: 2, TDP: 15W"
"Intel Core i7-7567U @ 3.50GHz","CPU","Intel","Core i7-7567U","Cores: 2, TDP: 28W"
"Intel Core i7-7600U @ 2.80GHz","CPU","Intel","Core i7-7600U","Cores: 2, TDP: 15W"
"Intel Core i7-7660U @ 2.50GHz","CPU","Intel","Core i7-7660U","Cores: 2, TDP: 15W"
"Intel Core i7-7700 @ 3.60GHz","CPU","Intel","Core i7-7700","Cores: 4, TDP: 65W"
"Intel Core i7-7700HQ @ 2.80GHz","CPU","Intel","Core i7-7700HQ","Cores: 4, TDP: 45W"
"Intel Core i7-7700K @ 4.20GHz","CPU","Intel","Core i7-7700K","Cores: 4, TDP: 95W"
"Intel Core i7-7700T @ 2.90GHz","CPU","Intel","Core i7-7700T","Cores: 4, TDP: 35W"
"Intel Core i7-7740X @ 4.30GHz","CPU","Intel","Core i7-7740X","Cores: 4, TDP: 112W"
"Intel Core i7-7800X @ 3.50GHz","CPU","Intel","Core i7-7800X","Cores: 6, TDP: 140W"
"Intel Core i7-7820EQ @ 3.00GHz","CPU","Intel","Core i7-7820EQ","Cores: 4, TDP: 45W"
"Intel Core i7-7820HK @ 2.90GHz","CPU","Intel","Core i7-7820HK","Cores: 4, TDP: 45W"
"Intel Core i7-7820HQ @ 2.90GHz","CPU","Intel","Core i7-7820HQ","Cores: 4, TDP: 45W"
"Intel Core i7-7820X @ 3.60GHz","CPU","Intel","Core i7-7820X","Cores: 8, TDP: 140W"
"Intel Core i7-7900X @ 3.30GHz","CPU","Intel","Core i7-7900X","Cores: 10, TDP: 140W"
"Intel Core i7-7920HQ @ 3.10GHz","CPU","Intel","Core i7-7920HQ","Cores: 4, TDP: 45W"
"Intel Core i7-7Y75 @ 1.30GHz","CPU","Intel","Core i7-7Y75","Cores: 2, TDP: 4.5W"
"Intel Core i7-8086K @ 4.00GHz","CPU","Intel","Core i7-8086K","Cores: 6, TDP: 95W"
"Intel Core i7-820QM @ 1.73GHz","CPU","Intel","Core i7-820QM","Cores: 4, TDP: 45W"
"Intel Core i7-840QM @ 1.87GHz","CPU","Intel","Core i7-840QM","Cores: 4, TDP: 45W"
"Intel Core i7-8500Y @ 1.50GHz","CPU","Intel","Core i7-8500Y","Cores: 2, TDP: 5W"
"Intel Core i7-8550U @ 1.80GHz","CPU","Intel","Core i7-8550U","Cores: 4, TDP: 15W"
"Intel Core i7-8557U @ 1.70GHz","CPU","Intel","Core i7-8557U","Cores: 4, TDP: 15W"
"Intel Core i7-8559U @ 2.70GHz","CPU","Intel","Core i7-8559U","Cores: 4, TDP: 28W"
"Intel Core i7-8565U @ 1.80GHz","CPU","Intel","Core i7-8565U","Cores: 4, TDP: 15W"
"Intel Core i7-8565UC @ 1.80GHz","CPU","Intel","Core i7-8565UC","Cores: 4, TDP: 15W"
"Intel Core i7-8569U @ 2.80GHz","CPU","Intel","Core i7-8569U","Cores: 4, TDP: 28W"
"Intel Core i7-860 @ 2.80GHz","CPU","Intel","Core i7-860","Cores: 4, TDP: 95W"
"Intel Core i7-860S @ 2.53GHz","CPU","Intel","Core i7-860S","Cores: 4, TDP: 82W"
"Intel Core i7-8650U @ 1.90GHz","CPU","Intel","Core i7-8650U","Cores: 4, TDP: 15W"
"Intel Core i7-8665U @ 1.90GHz","CPU","Intel","Core i7-8665U","Cores: 4, TDP: 15W"
"Intel Core i7-8665UE @ 1.70GHz","CPU","Intel","Core i7-8665UE","Cores: 4, TDP: 15W"
"Intel Core i7-870 @ 2.93GHz","CPU","Intel","Core i7-870","Cores: 4, TDP: 95W"
"Intel Core i7-8700 @ 3.20GHz","CPU","Intel","Core i7-8700","Cores: 6, TDP: 65W"
"Intel Core i7-8700B @ 3.20GHz","CPU","Intel","Core i7-8700B","Cores: 6, TDP: 65W"
"Intel Core i7-8700K @ 3.70GHz","CPU","Intel","Core i7-8700K","Cores: 6, TDP: 95W"
"Intel Core i7-8700T @ 2.40GHz","CPU","Intel","Core i7-8700T","Cores: 6, TDP: 35W"
"Intel Core i7-8705G @ 3.10GHz","CPU","Intel","Core i7-8705G","Cores: 4, TDP: 65W"
"Intel Core i7-8706G @ 3.10GHz","CPU","Intel","Core i7-8706G","Cores: 4, TDP: 65W"
"Intel Core i7-8709G @ 3.10GHz","CPU","Intel","Core i7-8709G","Cores: 4, TDP: 100W"
"Intel Core i7-870S @ 2.67GHz","CPU","Intel","Core i7-870S","Cores: 4, TDP: 82W"
"Intel Core i7-8750H @ 2.20GHz","CPU","Intel","Core i7-8750H","Cores: 6, TDP: 45W"
"Intel Core i7-875K @ 2.93GHz","CPU","Intel","Core i7-875K","Cores: 4, TDP: 95W"
"Intel Core i7-880 @ 3.07GHz","CPU","Intel","Core i7-880","Cores: 4, TDP: 95W"
"Intel Core i7-8809G @ 3.10GHz","CPU","Intel","Core i7-8809G","Cores: 4, TDP: 100W"
"Intel Core i7-8850H @ 2.60GHz","CPU","Intel","Core i7-8850H","Cores: 6, TDP: 45W"
"Intel Core i7-920 @ 2.67GHz","CPU","Intel","Core i7-920","Cores: 4, TDP: 130W"
"Intel Core i7-920XM @ 2.00GHz","CPU","Intel","Core i7-920XM","Cores: 4, TDP: 55W"
"Intel Core i7-930 @ 2.80GHz","CPU","Intel","Core i7-930","Cores: 4, TDP: 130W"
"Intel Core i7-940 @ 2.93GHz","CPU","Intel","Core i7-940","Cores: 4, TDP: 130W"
"Intel Core i7-940XM @ 2.13GHz","CPU","Intel","Core i7-940XM","Cores: 4, TDP: 55W"
"Intel Core i7-950 @ 3.07GHz","CPU","Intel","Core i7-950","Cores: 4, TDP: 130W"
"Intel Core i7-960 @ 3.20GHz","CPU","Intel","Core i7-960","Cores: 4, TDP: 130W"
"Intel Core i7-965 @ 3.20GHz","CPU","Intel","Core i7-965","Cores: 4, TDP: 130W"
"Intel Core i7-970 @ 3.20GHz","CPU","Intel","Core i7-970","Cores: 6, TDP: 130W"
"Intel Core i7-9700 @ 3.00GHz","CPU","Intel","Core i7-9700","Cores: 8, TDP: 65W"
"Intel Core i7-9700E @ 2.60GHz","CPU","Intel","Core i7-9700E","Cores: 8, TDP: 65W"
"Intel Core i7-9700F @ 3.00GHz","CPU","Intel","Core i7-9700F","Cores: 8, TDP: 65W"
"Intel Core i7-9700K @ 3.60GHz","CPU","Intel","Core i7-9700K","Cores: 8, TDP: 95W"
"Intel Core i7-9700KF @ 3.60GHz","CPU","Intel","Core i7-9700KF","Cores: 8, TDP: 95W"
"Intel Core i7-9700T @ 2.00GHz","CPU","Intel","Core i7-9700T","Cores: 8, TDP: 35W"
"Intel Core i7-9700TE @ 1.80GHz","CPU","Intel","Core i7-9700TE","Cores: 8, TDP: 35W"
"Intel Core i7-975 @ 3.33GHz","CPU","Intel","Core i7-975","Cores: 4, TDP: 130W"
"Intel Core i7-9750H @ 2.60GHz","CPU","Intel","Core i7-9750H","Cores: 6, TDP: 45W"
"Intel Core i7-9750HF @ 2.60GHz","CPU","Intel","Core i7-9750HF","Cores: 6, TDP: 45W"
"Intel Core i7-980 @ 3.33GHz","CPU","Intel","Core i7-980","Cores: 6, TDP: 130W"
"Intel Core i7-9800X @ 3.80GHz","CPU","Intel","Core i7-9800X","Cores: 8, TDP: 165W"
"Intel Core i7-980X @ 3.33GHz","CPU","Intel","Core i7-980X","Cores: 6, TDP: 130W"
"Intel Core i7-985 @ 3.47GHz","CPU","Intel","Core i7-985","Cores: 4, TDP: NAW"
"Intel Core i7-9850H @ 2.60GHz","CPU","Intel","Core i7-9850H","Cores: 6, TDP: 45W"
"Intel Core i7-9850HL @ 1.90GHz","CPU","Intel","Core i7-9850HL","Cores: 6, TDP: 25W"
"Intel Core i7-990X @ 3.47GHz","CPU","Intel","Core i7-990X","Cores: 6, TDP: 130W"
"Intel Core i7-995X @ 3.60GHz","CPU","Intel","Core i7-995X","Cores: 6, TDP: NAW"
"Intel Core i9-10850K @ 3.60GHz","CPU","Intel","Core i9-10850K","Cores: 10, TDP: 125W"
"Intel Core i9-10880H @ 2.30GHz","CPU","Intel","Core i9-10880H","Cores: 8, TDP: 45W"
"Intel Core i9-10885H @ 2.40GHz","CPU","Intel","Core i9-10885H","Cores: 8, TDP: 45W"
"Intel Core i9-10900 @ 2.80GHz","CPU","Intel","Core i9-10900","Cores: 10, TDP: 65W"
"Intel Core i9-10900E @ 2.80GHz","CPU","Intel","Core i9-10900E","Cores: 10, TDP: 65W"
"Intel Core i9-10900F @ 2.80GHz","CPU","Intel","Core i9-10900F","Cores: 10, TDP: 65W"
"Intel Core i9-10900K @ 3.70GHz","CPU","Intel","Core i9-10900K","Cores: 10, TDP: 125W"
"Intel Core i9-10900KF @ 3.70GHz","CPU","Intel","Core i9-10900KF","Cores: 10, TDP: 125W"
"Intel Core i9-10900T @ 1.90GHz","CPU","Intel","Core i9-10900T","Cores: 10, TDP: 35W"
"Intel Core i9-10900TE @ 1.80GHz","CPU","Intel","Core i9-10900TE","Cores: 10, TDP: 35W"
"Intel Core i9-10900X @ 3.70GHz","CPU","Intel","Core i9-10900X","Cores: 10, TDP: 165W"
"Intel Core i9-10910 @ 3.60GHz","CPU","Intel","Core i9-10910","Cores: 10, TDP: 125W"
"Intel Core i9-10920X @ 3.50GHz","CPU","Intel","Core i9-10920X","Cores: 12, TDP: 165W"
"Intel Core i9-10940X @ 3.30GHz","CPU","Intel","Core i9-10940X","Cores: 14, TDP: 165W"
"Intel Core i9-10980HK @ 2.40GHz","CPU","Intel","Core i9-10980HK","Cores: 8, TDP: 45W"
"Intel Core i9-10980XE @ 3.00GHz","CPU","Intel","Core i9-10980XE","Cores: 18, TDP: 165W"
"Intel Core i9-11900 @ 2.50GHz","CPU","Intel","Core i9-11900","Cores: 8, TDP: 65W"
"Intel Core i9-11900F @ 2.50GHz","CPU","Intel","Core i9-11900F","Cores: 8, TDP: 65W"
"Intel Core i9-11900H @ 2.50GHz","CPU","Intel","Core i9-11900H","Cores: 8, TDP: 45W"
"Intel Core i9-11900K @ 3.50GHz","CPU","Intel","Core i9-11900K","Cores: 8, TDP: 125W"
"Intel Core i9-11900KB @ 3.30GHz","CPU","Intel","Core i9-11900KB","Cores: 8, TDP: 65W"
"Intel Core i9-11900KF @ 3.50GHz","CPU","Intel","Core i9-11900KF","Cores: 8, TDP: 125W"
"Intel Core i9-11900T @ 1.50GHz","CPU","Intel","Core i9-11900T","Cores: 8, TDP: 35W"
"Intel Core i9-11950H @ 2.60GHz","CPU","Intel","Core i9-11950H","Cores: 8, TDP: 45W"
"Intel Core i9-11980HK @ 2.60GHz","CPU","Intel","Core i9-11980HK","Cores: 8, TDP: 45W"
"Intel Core i9-12900K","CPU","Intel","Core i9-12900K","Cores: 8, TDP: 241W"
"Intel Core i9-12900KF","CPU","Intel","Core i9-12900KF","Cores: 8, TDP: 241W"
"Intel Core i9-7900X @ 3.30GHz","CPU","Intel","Core i9-7900X","Cores: 10, TDP: 140W"
"Intel Core i9-7920X @ 2.90GHz","CPU","Intel","Core i9-7920X","Cores: 12, TDP: 140W"
"Intel Core i9-7940X @ 3.10GHz","CPU","Intel","Core i9-7940X","Cores: 14, TDP: 165W"
"Intel Core i9-7960X @ 2.80GHz","CPU","Intel","Core i9-7960X","Cores: 16, TDP: 165W"
"Intel Core i9-7980XE @ 2.60GHz","CPU","Intel","Core i9-7980XE","Cores: 18, TDP: 165W"
"Intel Core i9-8950HK @ 2.90GHz","CPU","Intel","Core i9-8950HK","Cores: 6, TDP: 45W"
"Intel Core i9-9820X @ 3.30GHz","CPU","Intel","Core i9-9820X","Cores: 10, TDP: 165W"
"Intel Core i9-9880H @ 2.30GHz","CPU","Intel","Core i9-9880H","Cores: 8, TDP: 45W"
"Intel Core i9-9900 @ 3.10GHz","CPU","Intel","Core i9-9900","Cores: 8, TDP: 65W"
"Intel Core i9-9900K @ 3.60GHz","CPU","Intel","Core i9-9900K","Cores: 8, TDP: 95W"
"Intel Core i9-9900KF @ 3.60GHz","CPU","Intel","Core i9-9900KF","Cores: 8, TDP: 95W"
"Intel Core i9-9900KS @ 4.00GHz","CPU","Intel","Core i9-9900KS","Cores: 8, TDP: 127W"
"Intel Core i9-9900T @ 2.10GHz","CPU","Intel","Core i9-9900T","Cores: 8, TDP: 35W"
"Intel Core i9-9900X @ 3.50GHz","CPU","Intel","Core i9-9900X","Cores: 10, TDP: 165W"
"Intel Core i9-9920X @ 3.50GHz","CPU","Intel","Core i9-9920X","Cores: 12, TDP: 165W"
"Intel Core i9-9940X @ 3.30GHz","CPU","Intel","Core i9-9940X","Cores: 14, TDP: 165W"
"Intel Core i9-9960X @ 3.10GHz","CPU","Intel","Core i9-9960X","Cores: 16, TDP: 165W"
"Intel Core i9-9980HK @ 2.40GHz","CPU","Intel","Core i9-9980HK","Cores: 8, TDP: 45W"
"Intel Core i9-9980XE @ 3.00GHz","CPU","Intel","Core i9-9980XE","Cores: 18, TDP: 165W"
"Intel Core i9-9990XE @ 4.00GHz","CPU","Intel","Core i9-9990XE","Cores: 14, TDP: 255W"
"Intel Core M-5Y10 @ 0.80GHz","CPU","Intel","Core M-5Y10","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y10a @ 0.80GHz","CPU","Intel","Core M-5Y10a","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y10c @ 0.80GHz","CPU","Intel","Core M-5Y10c","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y31 @ 0.90GHz","CPU","Intel","Core M-5Y31","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y51 @ 1.10GHz","CPU","Intel","Core M-5Y51","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y70 @ 1.10GHz","CPU","Intel","Core M-5Y70","Cores: 2, TDP: 4.5W"
"Intel Core M-5Y71 @ 1.20GHz","CPU","Intel","Core M-5Y71","Cores: 2, TDP: 4.5W"
"Intel Core m3-6Y30 @ 0.90GHz","CPU","Intel","Core m3-6Y30","Cores: 2, TDP: 4.5W"
"Intel Core m3-7Y30 @ 1.00GHz","CPU","Intel","Core m3-7Y30","Cores: 2, TDP: 4.5W"
"Intel Core m3-7Y32 @ 1.10GHz","CPU","Intel","Core m3-7Y32","Cores: 2, TDP: 4.5W"
"Intel Core m3-8100Y @ 1.10GHz","CPU","Intel","Core m3-8100Y","Cores: 2, TDP: 5W"
"Intel Core m5-6Y54 @ 1.10GHz","CPU","Intel","Core m5-6Y54","Cores: 2, TDP: 7W"
"Intel Core m5-6Y57 @ 1.10GHz","CPU","Intel","Core m5-6Y57","Cores: 2, TDP: 7W"
"Intel Core m5-7Y54 @ 1.20GHz","CPU","Intel","Core m5-7Y54","Cores: 2, TDP: NAW"
"Intel Core m7-6Y75 @ 1.20GHz","CPU","Intel","Core m7-6Y75","Cores: 2, TDP: 7W"
